name,price
"SEVEN UP mojito, 6 boîtes de 33cl ",2.29
"SEVEN UP zéro, boîtes 6x33cl ",3.24
"Boisson rafraîchissante sans sucre RIVELLA Bleue, bouteille en plastique de 1l ",3.27
"Zéro SEVEN UP, bouteille de 1,5l ",4.58
"Boisson rafraîchissante RIVELLA, bouteille en plastique 1 litre ",3.51
"SEVEN UP mojito bouteille de 1,5 litre ",3.1
"SEVEN UP, bouteille de 1,5l ",3.3
"Boisson rafraîchissante RIVELLA Rouge, bouteille de 1l ",1.58
"SPRITE profitez-en pet 1,25 litre ",1.54
"Energy sans sucres COCA COLA, 25cl ",
"Boisson énergisante Ripper MONSTER, canette de 50cl ",1.6
"Boisson énergisante mango loco MONSTER, 50cl ",4.54
"Boisson énergisante à la taurine blue moon goût de baies et menthe DARK DOG, bouteille de 1l ",0.77
"Boisson énergisante à la taurine DARK DOG, canette de 50cl ",2.29
"Energy DARK DOG, bouteille de 1l ",2.15
"Boisson énergisante MONSTER ENERGY, 4 boites de 50cl ",1.39
"Boisson énergisante MONSTER ENERGY, boite de 50cl ",1.39
"Boisson énergisante RED BULL Tropical, 25cl ",5.45
"Boisson énergisante RED BULL, 4x25cl ",2.56
"Boisson énergisante à la taurine, RED BULL, 4 canettes de 35,5cl ",2.35
"Boisson énergisante energy drink RED BULL, boîte de 47,3cl ",1.37
"Boisson énergisante punch MONSTER, canette de 50cl ",1.12
"Energy original COCA COLA, 25cl ",1.4
"Boisson énergisante ultra zéro MONSTER, canette de 50cl ",1.27
"Boisson énergisante energy drink RED BULL, canette de 35,5cl ",1.1
"Boisson énergisante à la taurine DARK DOG, canette de 25cl ",1.39
"Boisson énergisante à la taurine orange spritz DARK DOG, bouteille de1l ",1.35
"Boisson énergisante à la taurine purple party DARK DOG, bouteille de 1l ",1.14
"Boisson énergisante MONSTER ENERGY, canette de 553ml ",1.38
"Boisson énergisante SPRING UP classic, bouteille de 1l ",1.43
"Energy Drink, boîte de 50cl ",2.34
"Boisson énergisante classic SPRING UP, boîte de 25cl ",1.75
"Boisson aromatisée red spring up, canette de 25cl ",2.56
