name,price
"Soupe de nouilles arôme légumes YUM YUM, sachet de 60g ",
"Soupe de nouilles arôme canard YUM YUM, sachet de 60g ",1.67
"Pâte de curry rouge THAÏ EXPERT, 110g ",
"Sauce Yakitoti ""Cuisine au Wok "" KIKKOMAN, flacon de 250ml ",1.63
"Nouilles sautées canard NISSIN,  soba cup de 87g ",2.95
"Sauce soja sucrée KIKKOMAN, 250ml ",
"Pâte de curry vert THAÏ EXPERT, 110g ",1.82
"Sauce soja allégée en sel SUZI WAN, flacon de 125ml ",1.43
"Burrito kit U, 510g ",
"Wraps souples U, paquet de 370g ",
"Tortillas chips goût salé U, sachet de 300g ",
"Sauce chaude pour Fajitas U, 430g ",2.59
"Guacamole U, 300g ",1.17
"Mélanges épices pour fajitas U, sachet 30g ",0.96
"Tortillas chips chili U, 300g ",
"Sauce salsa forte U, bocal de 315g ",1.65
"Tortillas souples de maïs U, 8 paquets soit 320g ",2.97
"Salsa sauce médium U, 315g ",3.32
"Salsa sauce douce sans piment U, 315g ",0.41
"Fajita Kit U, 505g ",0.43
"Tortillas souples blé U, 8 paquets soit 320g ",1.38
"Mélanges épices pour guacamole U, sachet de 20g ",4.79
"Wraps au blé complet MISSION, 370g ",2.59
"Tortillas sans gluten OLD EL PASO, 216g ",4.37
"Kit barquitas OLD EL PASO, paquet de 345g ",
"Kit burrito sans piment OLD EL PASO, 491g ",
"Sauce à cuisiner pour fajitas sans piment OLD EL PASO, 395g ",3.39
"Sauce Salsa dip douce OLD EL PASO, bocal de 312g ",
"Kit pour fajitas tomates et poivrons OLD EL PASO, 500g ",2.29
"Sauce Fajita OLD EL PASO, bocal de 395g ",2.27
"Kit pour crousti fajitas sans piment OLD EL PASO, paquet de 521g ",1.48
"Tortillas de blé OLD EL PASO, 8 unités soit 326g ",1.16
"Sauce guacamole OLD EL PASO, bocal de 320g ",2.14
"Mélange d'epices pour fajitas mix OLD EL PASO, sachet de 30g ",1.28
"Sauce salsa thick chunky OLD EL PASO, 226g ",1.84
"Mini barquitas de blé nature OLD EL PASO, boîte de 145g ",1.39
"Wraps multigrains graines de lin MISSION, 370g ",1.28
"Wraps au blé nature MISSION, 370g ",3.91
"Tortilla chips bowls OLD EL PASO, 150g ",1.85
"Mélange d'épices pour Guacamole OLD EL PASO, sachet de 20g ",1.15
"Tortillas de maïs souples OLD EL PASO, 8 sachets de 335g ",2.39
"Kit fajitas aux épices douces sans piment OLD EL PASO, 478g ",3.25
"Kit barquitas sans piment OLD EL PASO, paquet de 329g ",5.56
"Wraps au blé complet OLD EL PASO, paquet de 350g ",5.92
"Kit pour Burritos Original OLD EL PASO, paquet de 510g ",2.62
"Wraps de blé souples OLD EL PASO, 6 unités soit 350g ",2.28
"Chips crunchy tortillas chili OLD EL PASO, sachet de 185g ",5.45
"Tortilla chips paprika OLD EL PASO, sachet de 185g ",2.47
"Chips crunchy tortillas fajita OLD EL PASO, sachet de 185g ",5.6
"Chips crunchy nachips OLD EL PASO, sachet de 185g ",
"Kit pour enchiladas OLD EL PASO, paquet de 657g ",1.99
"Mélange d'épices pour burritos OLD EL PASO, 40g ",
"Sauces Salsa trio dip OLD EL PASO, 575g ",2.58
"Kit fajitas barbecue original OLD EL PASO, paquet de 500g ",
"Tortilla strips crunchy original OLD EL PASO, 185g ",2.03
"Sauce tikka masala hot spicy, PATAK'S, bocal de 350g ",
"Sauce peanuts and coconut, PATAK'S, bocal de 350g ",2.75
"Sauce Tikka Masala mild PATAK'S, bocal de 350g ",1.24
"Pâte de curry au gingembre, 210g ",2.35
"Sauce Tandoori PATAK'S, 350g ",4.75
"Sauce Korma PATAK'S, bocal de 350g ",5.55
