name,price
"Sauce nuoc mam SUZI-WAN, flacon de 125ml ",2.15
"Sauce aux légumes pour préparation aigre douce SUZI WAN, 400g ",1.1
"Sauce soja MONT ASIE, 150ml ",3.19
"Sauce soja salé KIKKOMAN, carafe de 150ml ",0.29
"Lait de coco light SUZI WAN, brique de 200ml ",1.16
"Crème de coco SUZI WAN, 500ml ",1.07
"Soupe de nouilles arôme légumes YUM YUM, sachet de 60g ",1.32
"Citronnelle émincée THAI HERITAGE, 105g ",1.66
"Soupe de nouilles arôme canard YUM YUM, sachet de 60g ",
"Lait de coco THAÏ EXPERT, boîte de 400ml ",1.89
"Pâte de curry rouge THAÏ EXPERT, 110g ",1.73
"Sauce Yakitoti ""Cuisine au Wok "" KIKKOMAN, flacon de 250ml ",3.22
"Sauce soja sucrée KIKKOMAN, 250ml ",
"Pâte de curry vert THAÏ EXPERT, 110g ",1.82
"Sauce soja allégée en sel SUZI WAN, flacon de 125ml ",1.44
"Burrito kit U, 510g ",1.35
"Wraps souples U, paquet de 370g ",0.97
"Tortillas chips goût salé U, sachet de 300g ",2.68
"Sauce chaude pour Fajitas U, 430g ",1.09
"Guacamole U, 300g ",1.45
"Mélanges épices pour fajitas U, sachet 30g ",0.95
"Tortillas chips chili U, 300g ",3.68
"Sauce salsa forte U, bocal de 315g ",1.47
"Tortillas souples de maïs U, 8 paquets soit 320g ",3.19
"Salsa sauce médium U, 315g ",0.4
"Salsa sauce douce sans piment U, 315g ",1.32
"Fajita Kit U, 505g ",0.29
"Tortillas souples blé U, 8 paquets soit 320g ",1.66
"Mélanges épices pour guacamole U, sachet de 20g ",1.39
"Kit barquitas OLD EL PASO, paquet de 345g ",4.52
"Kit burrito sans piment OLD EL PASO, 491g ",4.33
"Sauce à cuisiner pour fajitas sans piment OLD EL PASO, 395g ",1.4
"Sauce Salsa dip douce OLD EL PASO, bocal de 312g ",1.78
"Kit pour fajitas tomates et poivrons OLD EL PASO, 500g ",3.22
"Sauce Fajita OLD EL PASO, bocal de 395g ",1.94
"Kit pour crousti fajitas sans piment OLD EL PASO, paquet de 521g ",2.25
"Tortillas de blé OLD EL PASO, 8 unités soit 326g ",2.21
"Sauce guacamole OLD EL PASO, bocal de 320g ",1.48
"Mélange d'epices pour fajitas mix OLD EL PASO, sachet de 30g ",1.07
