name,price
"Penne Rigate n°41 DE CECCO, paquet de 500g ",
"Pâtes casarecce La Collezione 9 minutes BARRILA, 500g ",1.25
"Linguine La Collezione BARILLA, 500g ",
"Crozets au sarrasin ALPINA SAVOIE, boîte de 400g ",
"Tagliatelles Fantaisie PANZANI, paquet de 500g ",
"Pescadines PANZANI, 500g ",
"Farfalle qualité pâte fraîche PANZANI, sachet 400g ",1.39
Farfalle qualité supérieure BARILLA paquet 500g ,2.34
"Trofie BARILLA, 500g ",0.8
"Pâtes fantaisies Serpentini PANZANI, sachet de 500g ",
"Pâtes fantaisies Penne Rigate PANZANI, sachet de 500g ",1.7
"Tagliatelles IGP d'Alsace aux oeufs U, sachet de 250g ",
"Petits nids IGP d'Alsace aux oeufs U, sachet de 250g ",1.67
"Spaghetti aux oeufs IGP d'Alsace U, sachet de 250g ",1.87
"Pâtes aux oeufs macaroni IGP d'Alsace U, sachet de 250g ",1.51
"Torsades IGP d'Alsace aux oeufs U, sachet de 250g ",1.7
"Penne aux oeufs rigate IGP d'Alsace U, sachet de 250g ",
"Coquillettes IGP d'Alsace aux oeufs U, sachet de 250g ",
"Spirales aux oeufs GRAND'MERE, sachet de 250g ",1.55
"Torsades cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",
"Nouilles bouclées cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",0.94
"Coquilles d'Alsace aux oeufs GRAND'MERE, sachet de 250g ",2.66
"Nids n°4 GRAND'MERE, sachet de 250g ",1.22
"Torsades BIO sans gluten GRAND'MERE, sachet de 250g ",
"Späetzles LA COLOMBE, sachet de 250g ",
"Spaghetti longs aux oeufs LUSTUCRU, paquet de 250g ",
"Knepfle aux oeufs GRAND'MERE, sachet de 500g ",
"Macaroni cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",0.78
"Pépinettes IGP GRAND'MERE, sachet de 250g ",0.77
"Penne BIO sans gluten GRAND'MERE, sachet de 250g ",1.05
"Macaronis longs aux oeufs GRAND'MERE, sachet de 250g ",0.9
"Spaghetti d'Alsace aux oeufs GRAND'MERE, paquet de 250g ",0.66
"Torsades GRAND'MERE, sachet de 250g ",1.05
"Lasagnettes IGP GRAND'MERE, paquet de 250g ",0.86
"Spaghetti BIO sans gluten GRAND'MERE, sachet de 250g ",0.67
"Pâtes linguine 7 oeufs frais GRAND'MERE, paquet de 500g ",1.05
"Pâtes d'Alsace Nids n°4 IGP GRAND'MERE, sachet de 500g ",1.09
"Coquillettes d'Alsace aux oeufs GRAND'MERE, sachet de 250g ",
"Pâtes lanterne 7 oeufs frais GRAND'MERE, paquet de 250g ",
"Nids d'Alsace n°2 GRAND'MERE, sachet de 250g ",
"Pappardelles IGP GRAND'MERE, sachet de 500g ",0.95
"Papillons GRAND'MERE, sachet de 250g ",
"Petits coudes aux oeufs GRAND'MERE, sachet de 250g ",
"Macaroni coupés IGP GRAND'MERE, sachet de 250g ",0.94
"Coquillettes cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",2.05
"Pâtes linguine 7 oeufs frais GRAND'MERE,  paquet de 250g ",1.23
"Pâtes d'Alsace Nids 10mm pâtes IGP 7 oeufs frais GRAND MERE, paquet de250g ",1.08
"Torsettes aux oeufs LUSTUCRU, paquet de 250g ",
"Océane aux oeufs GRAND'MERE, sachet de 250g ",
"Coquillettes aux oeufs LUSTUCRU, 250g ",1.06
"Penne aux oeufs GRAND'MERE, sachet de 250g ",0.99
"Spaghettis d'Alsace LA COLOMBE, sachet de 250g ",1.11
"Torsades aux oeufs LA COLOMBE, sachet de 250g ",2.11
"Pâtes aux oeufs Späetzle IGP d'Alsace U, sachet de 250g ",2.13
"Mini penne IGP d'Alsace GRAND'MERE, sachet de 250g ",2.05
"Pâtes mini avions GRAND'MERE, sachet de 250g ",0.99
"Mini coques aux oeufs GRAND'MERE, sachet de 250g ",1.08
"Späetzle GRAND'MERE, sachet de 500g ",0.99
"Mini-torsades IGP pâtes d'Alsace 7 oeufs frais GRAND'MERE, sachet de 250g ",2.1
"Tagliatelles aux oeufs La Collezione BARILLA, 500g ",1.08
"Spaetzle GRAND'MERE, sachet de 250g ",
"Mini coquillettes GRAND'MERE, sachet de 250g ",0.99
"Nouilles bouclées aux oeufs GRAND'MERE, sachet de 250g ",
"Nids aux oeufs 4mm LA COLOMBE, sachet de 250g ",1.08
"Lasagnes qualité supérieure U, boîte de 500g ",1.08
"Lasagnes PANZANI, Spécialités, étui de 500g ",0.94
"Cannelonis à garnir BARILLA, 250g ",1.08
"Cannelloni à garnir PANZANI, 250g ",0.8
"Lasagnes à garnir aux oeufs La Collezione BARILLA, étui de 500g ",1.08
"Tortellini au fromage La Collezione BARILLA, 250g ",0.99
"Tortellini jambon fromage La Collezione BARILLA, 250g ",0.99
"Torsades aux oeufs trois couleurs U, sachet de 250g ",1.05
"Pâtes Conchiglie 5 couleurs U SAVEURS, sachet de 500g ",1.06
"Casarecce pois chiches BARILLA, paquet de 250g ",1.08
"Penne de lentilles corail BARILLA, paquet de 250g ",
"Torsades complètes U BIO, paquet de 500g ",2.09
"Pennes complètes U BIO, boîte en carton de 500g ",1.11
"Coquillette au blé complet U, sachet de 500g ",
"Spaghetti au blé complet U, sachet de 500g ",1.08
"Torsades au blé complet U, sachet de 500g ",1.08
"Farfalle blé complet U, sachet 500g ",1.08
"Spaghetti bio  U, paquet de  500g ",0.99
"Farfalles U BIO, paquet de 500g ",
"Spaghetti bio BARILLA, 500g ",
"Pennette rigatte au blé complet Intégrali BARILLA, 500g ",
"Coquillettes au blé complet Intégrali BARILLA, 500g ",
"Coquillettes bio BARILLA, 500g ",
"Penne rigate bio BARILLA, 500g ",
"Fusilli bio BARILLA, étui de 500g ",
Spaghetti au blé complet Intégrali BARILLA étui 500g ,
"Pates alphabets U, sachet de 500g ",1.5
"Vermicelle qualité supérieure U, sachet de 500g ",2.83
"Pates cheveux d'ange IGP d'Alsace aux oeufs U, sachet 250g ",2.81
"Vermicelle qualité supérieure U, paquet cello de 1kg ",1.09
"Pâtes à potage étoiles PANZANI, paquet de 500g ",1.1
"Vermicelles PANZANI, 500g ",0.99
"Vermicelles cheveux d'ange PANZANI, 1kg ",0.78
"Pâtes Alphabet aux oeufs GRAND'MERE, 250g ",
"Pâtes à potage perles PANZANI, 500g ",
"Pâtes à potage alphabet PANZANI, paquet de 500g ",0.99
"Nids d'anges GRAND'MERE, sachet de 250g ",1.28
"Riz long grain étuvé 10 minutes U, étui vrac de 1kg ",
"Riz long étuvé 10 minutes vrac U, étui de 500g ",1.17
"Riz Long cuisson rapide U, sachet de 2kg ",
"Riz long grain étuvé U, étui vrac de 1kg ",
"Riz long grain cuisson 10min UNCLE BEN'S, 2kg ",1.45
"Riz arborio bio RISO GALLO, 500g ",
"Riz 10min étuvé LUSTUCRU, étui de 900g ",1.75
"Riz long grain vrac cuisson rapide 10 minutes UNCLE BEN'S, 1kg ",
"Riz UNCLE BEN'S, 1kg ",
"Riz parfumé aux 2 quinoa TAUREAU AILE, 500g ",
"Riz long grain 10 minutes UNCLE BEN'S, vrac 500g ",
"Riz long grain étuvé 10 minutes U, étui de 5 sachets cuisson, 200g ",1.16
"Riz long grain étuvé 10 minutes U, 4 sachets cuisson de 125g, 500g ",0.82
"Riz long grain cuisson rapide 10 minutes UNCLE BEN'S, 5x200g ",2.46
"Riz long grain cuisson 10' UNCLE BEN'S, 4 sachets de 125g ",
"Riz 10min cuisson rapide étuvé LUSTUCRU, 5 sachets cuisson soit 450g ",
"Riz 10min étuvé LUSTUCRU, sachet cuisson de 900g ",
"Riz long spécial risotto DONATI, 1kg ",2.5
"Riz long pigino, 1kg ",0.77
"Riz long arborio U, étui de 500g ",1.49
"Riz de Camargue long grain U, étui de 1kg ",1.59
"Riz long basmati U, paquet aluminisé de 500g ",0.95
"Riz basmati origine penjab U, 1kg ",
"Riz long thaï U, paquet aluminisé de 500g ",1.35
"Mélange de riz basmati et sauvage 15 minutes U, étui de 500g ",1.75
"Riz long Basmati U, 1kg ",
"Riz long thaï U, sachet carré en aluminium de 1kg ",
"Riz sélection 3 riz TAUREAU AILE, sachet alu de 500g ",
"Riz basmati du Penjab TAUREAU AILE, étui de 1kg ",
"Riz carnaroli RISO GALLO, paquet de 500g ",1.16
"Riz pour risotto crémeux & savoureux 15-18mn TAUREAU AILE, 500g ",0.82
"Riz thaï du plateau de l'is-an TAUREAU AILE, paquet de 1kg ",2.46
"Riz thaï du plateau de l'is-an TAUREAU AILE, étui de 500g ",
"Riz noir Vénéré RISO GALLO, étui de 500g ",
"Riz parfumé TAUREAU AILE , paquet de 1kg ",
"Riz basmati penjab long grain naturellement parfumé TAUREAU AILE, sachet de 600g ",2.5
"Riz pour risotto gran RISO GALLO, boîte de 500g ",0.77
"Riz Kamalis TAUREAU AILE, étui de 500g ",1.49
"Riz long IGP méditerranée TAUREAU AILE, étui de 1kg ",1.59
"Risotto pronto aux cèpes RISO GALLO, boîte 210g ",0.95
"Riz basmati UNCLE BEN'S, 1kg ",
"Le riz parfumé le délicat 11 minutes TAUREAU AILE, paquet 500g ",1.35
"Riz long parfumé Pigino, 1kg ",2.12
"Riz long basmati U, 4 sachets cuisson de 125g, 500g ",1.47
"Riz basmati U, 5x200g ",1.76
"Riz long Thai U, 4 sachets cuisson de 125g, 500g ",
"Riz basmati UNCLE BEN'S, 4 sachet cuisson, 500g ",3.79
"Riz basmati 10minutes UNCLE BEN'S, 8 sachets cuisson de 125g,1kg ",2.85
"Riz des deux mondes U, étui de 400g ",1.83
"Mélange riz et lentilles U, étui de 400g ",2.63
"Riz complet U, étui de 500g ",2.14
"Riz complet cuisson 10min UNCLE BEN'S, 500g ",3.75
"Riz pour paëlla VIVIEN PAILLE, paquet de 1kg ",2.54
"Trio de riz U BIO, boîte de 500g ",2.79
"Riz long semi-complet étuvé 10 minutes U BIO, paquet de 500g ",2.48
"Riz thaï Bio U, 500g ",2.45
"Riz long étuvé U BIO, boîte de 500g ",1.5
"Riz basmati complet U BIO, 500g ",2.14
"Riz long grain bio 14 minutes UNCLE BEN'S, vrac 375g ",
"Riz thaï bio TAUREAU AILE, sachet de 500g ",1.99
"Riz basmati bio 10 minutes, UNCLE BEN'S, vrac 375g ",1.54
"Riz rond dessert U, paquet carré de 1kg ",0.96
"Riz rond du sud TAUREAU AILE, 1kg ",1.99
"Riz rond blanc spécial dessert VIVIEN PAILLE, 1kg ",1.62
"Crackers nature ARTESANI, 200g ",2.03
Sauce tomate aubergine ricotta FLORELLI 250g ,
"Préparation culinaire a base de tomates cerises fraîches et de basilic FLORELLI, 190g ",2.09
"Grissini artigianali au sésame FLORELLI, boite de 300g ",2.09
"Artigianali Mini-Grissini Parmesan ARTESANI, 150g   ",1.26
"Bruschettines Aglio  MONVISO, 120g ",
"Tagliatelle tricolore MARIALLA, 250g ",
BOSCAIOLA DI FUNGHI (petits champignons forestiers à l'huile d'olive) 200g ,2.69
"Huile d'olive vierge extra filtrée TOSCORO, bouteille de 0.75l ",1.9
Mélange légumes grillés FLORELLI 280g ,1.95
"Pasta&bruschetta aubergines parmesan basilic FLORELLI, 190g ",
"FLORELLI ""PRESTIGE"" PESTO À LA PISTACHE 190G ",
"Sauce tomate cêpes FLORELLI, 250g ",
"Pesto a la Calabrese FLORELLI, 190g ",
"Tagliatelle MARIELLA BERRO,250g ",
"Tomates séchées FLORELLI, pot en verre de 270g ",1.35
"Sauce tomate aux légumes grillés FLORELLI,250g ",
"Bruschettin Peper MONVISO, 120g ",
"Tapenade d'olives vertes FLORELLI, pot en verre de 190g ",1.45
FLORELLI BELLA DI CERIGNOLA ( olives des pouilles DENOYAUTEES en saumure) 200g ,
"Vinaigre Balsamique de Modène I.G.P VIA ANTICA, 250ml 250ml ",2.81
GRISSINI ARTIGIANALI TRADITIONNELS 300G ,1.79
"Artigianali Mini-Grissini Sésame ARTESANI, 150g ",2.15
"Artigianali Grissini Parmesan ARTESANI, 250g ",1.6
"Huile d'olive vierge extra terra di bari puglia FLORELLI, bouteille de 0,5l ",2.48
"Biscuits fourrés à la noisette BELFIORI, 200g ",2.52
"Crostini à l'huile d'olive vierge extra ARTESANI,100g ",7.91
"Petits piments farcis aux anchois&câpres FLORELLI,190g ",
Sauce tomates cerise & mascarpone FLORELLI 250g ,2.15
"Polenta VIA ANTICA, 500 g ",3.24
"Bruschettines Olive MONVISO, 120g ",
"Huile d'olive vierge extra IGP FLORELLI, bouteille de  0,5l ",1.94
"Artigianali Mini-Grissini Tomates ARTESANI, 150g ",2.48
"Taralli aux oignons puglia SAPORI, sachet de 250g ",2.75
"Préparation culinaire a base de tomates cerises fraîches et de thon FLORELLI, 190g ",2.29
"Tomates semi-seches FLORELLI, 180g ",
"FLORELLI ""PRESTIGE"" CRÈME DE CHAMPIGNON A LA TRUFFE 190G ",2.15
Sauce tomates cerise & olives FLORELLI 250g ,
FLORELLI PESTO NOIR AUX OLIVES 190G ,6.45
"Farine pois chiche VIA ANTICA, 1kg ",1.79
Crackers riz et curcuma PAVESI 280g ,1.94
"Bruschettines Classic MONVISO, 120g ",2.19
"Crackers aux tomates PAVESI, 280g ",9.1
"Biscuits fourrés à la crème goût citron BELFIORI, 200g ",1.69
"Préparation culinaire a base de tomates cerises fraîches et de piments FLORELLI, 190g ",1.49
"Sauce typique à base d'aubergines FLORELLI, 190g ",3.89
"Coeurs d'artichauts à la paysanne FLORELLI, pot en verre de 280g ",1.95
"Grissini artigianali aux olives noires FLORELLI, boite de 300g ",1.44
Sauce tomate cerise parmesan FLORELLI 250G ,1.6
"Pesto roquette & noix FLORELLI, 190g ",11.51
"Crackers au maïs ARTESANI, 200g ",1.94
"Sauce tomates, gorgonzola&oignons FLORELLI, 250g ",1.9
"Bruschettins Rosmarino MONVISO, 120g ",2.81
"Pesto Siciliana FLORELLI, 190g ",3.84
"Pasta&bruschetta artichauts tomates mascarpone FLORELLI, 190G ",3.24
"Taralli à l'huile d'olive extra vierge puglia SAPORI, sachet de 250g ",
Asperges tomates parmesan FLORELLI 190g ,2.04
"Poivrons grillés FLORELLI, pot en verre de 280g ",3.22
"Vinaigre bio balsamique IGP TOSCORO, bouteille de 0.50l ",2.65
Crackers aux olives PAVESI 280g ,1.6
"Tagliatelle aux cèpes MARIELLA BERRO, 250g ",2.65
"Gressins au Romarin cuits au four ARTESANI, 125g ",1.69
"Préparation culinaire a base de tomates cerises fraîches et d'Olives FLORELLI, 190g ",2.81
"Petits oignons vinaigre balsamique FLORELLI, 290g ",2.81
"Confit de tomates séchées FLORELLI, pot en verre de 190g ",2.75
"Grissini artigianali au romarin FLORELLI, boite de 300g ",1.79
"Artigianali Mini-Grissini à la tomate et origan ARTESANI, 150g ",1.95
"Sauce aux tomates cerises FLORELLI, 330g ",
"Crostini olives noires ARTESANI, 100g ",1.49
"Artigianali Grissini Tomates/Oignon/Paprika ARTESANI, 250g ",2.19
FLORELLI CASTELVETRANO ( olives vertes de Sicile entières en saumure) 200g ,
"FLORELLI ""PRESTIGE"" CRÈME D'ARTICHAUT A LA TRUFFE 190G ",3.4
Artesani farfalle multicolores TOSCORO 250g ,2.99
"Huile d'olive vierge extra val di mazara sicilia FLORELLI,  bouteille de 0,5l ",9.1
"Petits piments farcis au thon FLORELLI, 190g ",3.9
"Chips nature U, 1x300g ",1.57
"Chips à l'ancienne saveur jambon fumé U, sachet de 135g ",
"Chips saveur barbecue U, paquet de 135g ",0.79
"Chips de légumes U SAVEURS, paquet de 100g ",
"Chips nature U, 1 sachet 150g ",0.83
"Chips à l'ancienne nature U, 6 sachets de 30g ",1.11
"Chips vitelottes U SAVEURS, sachet de 125g ",
"Chips nature bio U BIO, sachet de 125g ",1.9
"Chips paysanne nature U, paquet de 150g ",0.8
"Chips à l'ancienne saveur moutarde U, paquet de 135g ",1.0
"Chips ondulée U, sachet de 150g ",0.89
"Chips ondulées U BIO, sachet de 125g ",1.49
"Chips craquantes ondulées saveur vinaigre U, 135g ",2.19
"Chips arome (ketchup/moutarde/barbecue) U, 6x30g ",
"Chips ondulées easy U, 6x30g ",3.4
"Chips à l'ancienne saveur crème et oignon U, paquet de 135g ",2.99
"Chips à l'ancienne nature U, sachet de 150g ",9.1
"Chips classique saveur barbecue U, sachet de 270g ",3.9
"Chips craquantes ondulées saveur emmental U, 135g ",1.57
"Chips à l'ancienne nature U, 300g ",
"Chips nature multipack U, 6x30g easypack ",0.79
"Chips ondulées saveur poulet braisé U, paquet de 270g ",
"Chips saveur barbecue LAY'S, sachet de 240g ",0.83
"Chips finement salées LAY'S, 6x25g ",1.11
"Chips saveur barbecue LAY'S, sachet de 130g ",
"Chips saveur poulet thym roti LAY'S , sachet de 130g ",1.9
"Chips la classique nature VICO, multipack 6x27, 5g ",0.8
"Chips paysannes nature LAY'S, 6x27, 5g ",1.0
"Chips saveur spicy LAY'S, sachet de 130g ",0.89
"Chips saveur paprika LAY'S, sachet de 130g ",2.09
"Chips de pomme de terre pesto parmesan TYRRELLS, sachet de 150g ",1.05
"Chips vinaigre balsamique & oignon kettle cooked VICO, 120g ",
"Chips à l'ancienne au sel fin VICO, 6 sachets de 30g ",1.29
"Chips saveur cheddar TYRRELL'S, paquet de 150g ",
"Chips à l'ancienne LAY'S, paquet de 6x27,5g ",0.79
"Chips à l'ancienne LAY'S, sachet de 300g ",1.57
"Chips arome camembert BRET'S, sachet de 125g ",1.05
"Chips super craquante saveur chèvre piment d'Espelette BRET'S, paquetde 125g ",1.5
"Chips classique salée VICO, sachet de 135g ",0.92
"Chips sel LAY'S, 150g ",1.81
"Chips goût poulet braisé BRET'S, paquet de 125g ",1.68
"Chips saveur sel & vinaigre, sachet de 130g ",1.52
"Chips paysannes au sel de Guérande BRET'S, sachet de 250g ",0.9
"Chips à l'ancienne nature LAY'S, paquet de 150g ",0.92
"Chips de pommes de terre ondulées saveur fromage BRET'S, sachet de 125g ",1.49
"Chips finement salées LAY'S, 300g ",
"Chips au piment doux TYRELL'S, paquet de 150g ",1.17
"Chips saveur giant LAY'S, sachet de 120g ",
"Chips recette méditerranéenne au sel LAY'S, sachet de 130g ",1.66
"Chips paysannes LAY'S, 150g ",1.06
"Chips ondulées au vinaigre BRET'S, sachet de 125g ",1.21
"Chips extra craquantes nature VICO, 270g ",1.93
"Chips de pomme de terre et au sel de mer kettle cooked VICO, sachet de120g ",1.25
"Chips la classique nature VICO, 270g ",1.94
"Chips 3 saveurs barbecue, poulet rôti,fromage LAY'S,6 sachets de 27,5g ",2.27
"Chips extra-craquantes nature multipack VICO, 6 sachets de 30g ",1.78
"Chips cuites au four LAY'S, 130g ",1.39
"Chips extra craquantes nature pomme de terre salées ondulées VICO, 135g ",0.8
"Chips recette méditerranéenne aux herbes de Provence LAY'S, sachet de120g ",1.63
"Chips de pomme de terre kettle cooked gaufrette au sel de mer VICO, 120g ",
"Chips paysannes LAY'S, sachet de 300g ",2.27
"Chips saveur fromage LAY'S, 130g ",1.07
"Chips saveur cheese & onion LAY'S, sachet de 120g ",
"Chips la gourmande VICO, 120g ",1.23
"Chips à l'ancienne au sel de Guérande BRET'S, 250g ",1.81
"Chips nature, paquet de 200g ",
"Purée nature U, boîte de 500g ",1.66
"Puree nature U BIO, 2 boîtes de 125g ",1.06
"Purée nature U, paquet de 1kg ",1.21
"Purée nature Mousline, MAGGI, avec doseur, 4 sachets de 31,25g ",1.93
"Purée à l'ancienne crème et pointe de noix de muscade MOUSLINE, 4x125g ",1.25
"Purée nature Maggi MOUSLINE, 4 étuis de 130g, 520g ",1.94
"MOUSLINE, produit nature, 3x65g soit 195g ",2.27
"Purée nature Maggi MOUSLINE, étui de 125g ",1.78
"Purée saveur à l'ancienne Mousline MAGGI avec doseur, 4 sachets individuelle de 31,25g 125g ",1.39
"Purée mousline au lait, MAGGI, avec doseur sachets individuels, 4x31 soit 125g ",0.8
"Purée façon presse-purée MOUSLINE, 3 sachets de 125g ",1.63
"Purée de pomme de terre en flocons crème et noix de muscade MOUSLINE,3x65g, 195g ",
"Purée nature bio MOUSLINE, 2x100g, soit 200g ",2.27
"Purée nature Maggi MOUSLINE, 8 étuis de 130g, 1,04kg ",1.07
"Purée Tendresse de Lait MOUSLINE, étui de 3 sachets, 375g ",
"Préparation pour aligot d'Aveyron U SAVEURS, 185g ",1.23
"Riz long précuit 2mn UNCLE BEN'S, pochon de 250g ",1.81
"Riz basmati nature micro-ondable 2 minutes U, sachet de 250g ",
"Riz à la provençale micro-onde U,  sachet de 250g ",1.35
"Riz basmati au curry micro-ondable 2 minutes  U, paquet de 250g ",1.95
"Riz complet méditerranéenne 2min. UNCLE BEN'S micro ondable, 250g ",2.35
"Riz basmati curry&légumes express 2mn UNCLE BEN'S, étui de 250g ",1.0
"Riz micro ondable 2mn basmati UNCLE BEN'S, pochon de 250g ",2.78
"Riz Cantonais micro-ondable 2 minutes U, sachet de 250g ",1.96
"Riz à la méditerranéenne 2min. bio UNCLE BEN'S, pochon 240g ",1.37
"Riz et lentilles au curry 2min UNCLE BEN'S, micro-ondale de 220g ",
"Riz express 2 min. saveur curry bio UNCLE BEN'S, pochon 240g ",1.53
"Riz express 2mn aux champignons UNCLE BEN'S, pochon de 250g ",1.32
"Riz long grain bio UNCLE BEN'S, pochon de 375g ",
"Riz micro ondable 2mn saveur méditerranéenne UNCLE BEN'S, pochon de 250g ",1.78
"Riz express 2mn façon paëlla UNCLE BEN'S, pochon de 250g ",2.52
"Riz express 2mn tomate&huile d'olive UNCLE BEN'S, pochon de 250g ",3.85
"Riz et Lentilles aux carottes 2min UNCLE BENS, micro-ondable de 220g ",
