name,price
"Boisson énergisante mango loco MONSTER, 50cl ",1.43
"Boisson énergisante RED BULL Tropical, 25cl ",1.42
"Boisson énergisante MONSTER ENERGY, boite de 50cl ",1.06
"Energy sans sucres COCA COLA, 25cl ",1.14
"Boisson énergisante Ripper MONSTER, canette de 50cl ",1.38
"Boisson énergisante punch MONSTER, canette de 50cl ",1.39
"Boisson énergisante energy drink RED BULL, boîte de 47,3cl ",2.23
"Boisson énergisante MONSTER ENERGY, canette de 553ml ",1.47
"Boisson énergisante à la taurine purple party DARK DOG, bouteille de 1l ",2.19
"Boisson énergisante MONSTER ENERGY, 4 boites de 50cl ",4.24
"Energy DARK DOG, bouteille de 1l ",2.56
"Boisson énergisante à la taurine DARK DOG, canette de 50cl ",1.75
"Boisson énergisante à la taurine blue moon goût de baies et menthe DARK DOG, bouteille de 1l ",2.34
"Boisson énergisante à la taurine, RED BULL, 4 canettes de 35,5cl ",6.36
"Boisson énergisante RED BULL, 4x25cl ",4.31
"Energy original COCA COLA, 25cl ",1.16
"Boisson énergisante à la taurine orange spritz DARK DOG, bouteille de1l ",2.26
"Boisson énergisante à la taurine DARK DOG, canette de 25cl ",1.13
"Boisson énergisante energy drink RED BULL, canette de 35,5cl ",1.51
"Boisson énergisante ultra zéro MONSTER, canette de 50cl ",1.4
"Boisson énergisante SPRING UP classic, bouteille de 1l ",1.99
"Boisson aromatisée red spring up, canette de 25cl ",0.52
"Energy Drink, boîte de 50cl ",0.99
"Boisson énergisante classic SPRING UP, boîte de 25cl ",0.5
