name,price
"Macaroni cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",1.12
"Spaghetti aux oeufs IGP VALFLEURI, paquet de 500g ",1.05
"Pépinettes IGP GRAND'MERE, sachet de 250g ",1.06
"Pâtes corolle à l'ancienne IGP VALFLEURI, paquet de 500g ",1.16
"Ondines VALFLEURI, 500g ",1.02
"Macaronis longs aux oeufs GRAND'MERE, sachet de 250g ",
"Conchiglie pâtes quotidiennes al dente LUSTUCRU, 500g ",1.2
"Coquillette d'Alsace aux oeufs IGP VALFLEURI, paquet de 250g ",0.86
"Spaghetti d'Alsace aux oeufs GRAND'MERE, paquet de 250g ",1.06
"Torsades GRAND'MERE, sachet de 250g ",2.37
"Lasagnettes IGP GRAND'MERE, paquet de 250g ",0.99
"Pâtes linguine 7 oeufs frais GRAND'MERE, paquet de 500g ",1.63
"Spaghetti IGP VALFLEURI, paquet de 250g ",1.15
"Pâtes d'Alsace Nids n°4 IGP GRAND'MERE, sachet de 500g ",0.97
"Coquillettes d'Alsace aux oeufs GRAND'MERE, sachet de 250g ",2.55
"Pâtes lanterne 7 oeufs frais GRAND'MERE, paquet de 250g ",0.83
"Spaghetti courts aux oeufs frais LUSTUCRU, 500g ",0.9
"Nids d'Alsace n°2 GRAND'MERE, sachet de 250g ",2.01
"Pappardelles IGP GRAND'MERE, sachet de 500g ",1.09
"Papillons GRAND'MERE, sachet de 250g ",2.23
"Petits coudes aux oeufs GRAND'MERE, sachet de 250g ",1.07
"Macaronis aux oeufs LUSTUCRU, 250g ",2.12
"Macaroni coupés IGP GRAND'MERE, sachet de 250g ",2.34
"Coquillettes cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",1.05
"Penne IGP VALFLEURI, paquet de 250g ",1.19
"Pâtes linguine 7 oeufs frais GRAND'MERE,  paquet de 250g ",1.12
"Papillons IGP VALFLEURI, paquet de 250g ",1.02
"Farfalles aux oeufs frais comme à la maison LUSTUCRU, paquet de 400g ",0.99
"Pâtes d'Alsace Nids 10mm pâtes IGP 7 oeufs frais GRAND MERE, paquet de250g ",1.06
"Torsettes aux oeufs LUSTUCRU, paquet de 250g ",2.07
"Collerettes aux oeufs LUSTUCRU, 250g ",1.14
"Océane aux oeufs GRAND'MERE, sachet de 250g ",1.98
"Coquillettes aux oeufs LUSTUCRU, 250g ",0.99
"Coquillettes pâtes quotidiennes al dente LUSTUCRU, paquet de 500g ",1.09
"Nouilles Alsaciennes aux oeufs LUSTUCRU, 250g ",1.69
"Gros coudes IGP VALFLEURI, paquet de 250g ",0.99
"Penne aux oeufs GRAND'MERE, sachet de 250g ",1.98
"Spaghettis d'Alsace LA COLOMBE, sachet de 250g ",1.06
"Torsades aux oeufs LA COLOMBE, sachet de 250g ",1.08
"Pâtes aux oeufs Späetzle IGP d'Alsace U, sachet de 250g ",0.89
"Nuddle laminées à l'ancienne cuisson 2min VALFLEURI, paquet de 500g ",0.99
"Mini penne IGP d'Alsace GRAND'MERE, sachet de 250g ",1.02
"Pâtes mini avions GRAND'MERE, sachet de 250g ",1.13
"Mini coques aux oeufs GRAND'MERE, sachet de 250g ",1.08
"Späetzle GRAND'MERE, sachet de 500g ",1.17
"Nuddle 10mm laminé à l'ancienne IGP VALFLEURI, paquet de 500g ",1.69
"Mini-torsades IGP pâtes d'Alsace 7 oeufs frais GRAND'MERE, sachet de 250g ",1.03
"Nids d'Alsace aux oeufs cuisson IGP 2mm VALFLEURI, paquet de 500g ",0.88
"Tagliatelles aux oeufs La Collezione BARILLA, 500g ",0.93
"Spaetzle GRAND'MERE, sachet de 250g ",1.06
"Späetzle Sundig IGP VALFLEURI, paquet de 500g ",0.83
"Mini coquillettes GRAND'MERE, sachet de 250g ",1.59
"Nids cuisson 2mm IGP VALFLEURI, paquet de 250g ",0.9
"Pâtes Nids 5mm IGP VALFLEURI, paquet de 500g ",1.19
"Späetzle IGP VALFLEURI, paquet de 500g ",1.03
"Nuddle laminées à l'ancienne cuisson 5min VALFLEURI, paquet de 500g ",0.64
"Nids cuisson 5mn IGP VALFLEURIS, paquet de 250g ",0.64
"Nouilles bouclées aux oeufs GRAND'MERE, sachet de 250g ",1.05
"Nids aux oeufs 4mm LA COLOMBE, sachet de 250g ",2.42
"Coquillettes aux oeufs LA COLOMBE, sachet de 250g ",1.08
"Lasagnes qualité supérieure U, boîte de 500g ",1.07
"Lasagnes PANZANI, Spécialités, étui de 500g ",1.06
"Cannelloni à garnir PANZANI, 250g ",2.01
"Lasagnes à garnir aux oeufs La Collezione BARILLA, étui de 500g ",2.43
"Tortellini au fromage La Collezione BARILLA, 250g ",1.06
"Tortellini jambon fromage La Collezione BARILLA, 250g ",2.29
"Torsades aux oeufs trois couleurs U, sachet de 250g ",
"Pâtes Conchiglie 5 couleurs U SAVEURS, sachet de 500g ",1.01
"Casarecce pois chiches BARILLA, paquet de 250g ",2.44
"Torsettes délice aux légumes LUSTUCRU, 400g ",1.05
"Coquillettes délice aux légumes LUSTUCRU, 400g ",1.15
"Penne délice aux légumes LUSTUCRU, 400g ",2.28
"Penne de lentilles corail BARILLA, paquet de 250g ",2.3
"Torsades complètes U BIO, paquet de 500g ",2.4
"Pennes complètes U BIO, boîte en carton de 500g ",1.14
"Coquillette au blé complet U, sachet de 500g ",1.05
"Spaghetti au blé complet U, sachet de 500g ",0.64
"Torsades au blé complet U, sachet de 500g ",0.64
"Farfalle blé complet U, sachet 500g ",1.07
"Spaghetti bio  U, paquet de  500g ",
"Farfalles U BIO, paquet de 500g ",
"Fusilli complets bio LUSTUCRU, 400g ",
"Spaghetti bio BARILLA, 500g ",
"Pennette rigatte au blé complet Intégrali BARILLA, 500g ",
"Coquillettes au blé complet Intégrali BARILLA, 500g ",
