name,price
"Mélange d'épices pour Guacamole OLD EL PASO, sachet de 20g ",1.24
"Tortilla chips bowls OLD EL PASO, 150g ",2.75
"Tortilla chips paprika OLD EL PASO, sachet de 185g ",2.49
"Chips crunchy tortillas fajita OLD EL PASO, sachet de 185g ",2.48
"Chips crunchy nachips OLD EL PASO, sachet de 185g ",2.49
"Sauce guacamole OLD EL PASO, bocal de 320g ",1.84
"Kit burrito sans piment OLD EL PASO, 491g ",1.48
"Sauce Salsa dip douce OLD EL PASO, bocal de 312g ",4.84
"Kit pour fajitas tomates et poivrons OLD EL PASO, 500g ",2.39
"Sauce Fajita OLD EL PASO, bocal de 395g ",5.56
"Sauce salsa thick chunky OLD EL PASO, 226g ",2.9
"Tortillas de blé OLD EL PASO, 8 unités soit 326g ",3.25
"Sauce à cuisiner pour fajitas sans piment OLD EL PASO, 395g ",4.35
"Kit pour crousti fajitas sans piment OLD EL PASO, paquet de 521g ",2.99
"Mélange d'epices pour fajitas mix OLD EL PASO, sachet de 30g ",2.56
"Kit barquitas sans piment OLD EL PASO, paquet de 329g ",2.35
"Kit fajitas aux épices douces sans piment OLD EL PASO, 478g ",3.65
"Chips crunchy tortillas chili OLD EL PASO, sachet de 185g ",2.03
"Kit fajitas barbecue original OLD EL PASO, paquet de 500g ",1.24
"Mélange d'épices pour burritos OLD EL PASO, 40g ",2.75
"Sauces Salsa trio dip OLD EL PASO, 575g ",2.49
"Wraps de blé souples OLD EL PASO, 6 unités soit 350g ",2.48
"Sauce Korma PATAK'S, bocal de 350g ",2.49
"Sauce Tikka Masala mild PATAK'S, bocal de 350g ",2.48
"Sauce peanuts and coconut, PATAK'S, bocal de 350g ",
"Pâte de curry au gingembre, 210g ",5.02
"Sauce tikka masala hot spicy, PATAK'S, bocal de 350g ",
"Sauce Tandoori PATAK'S, 350g ",2.41
