name,price
"Limonande LINESS, bouteille de 1,25l ",1.23
"Limonade artisanale LORINA, bouteille de 1l ",1.81
"Limonade bio ""Recette Authentique"" LORINA, 1,25l ",4.34
"Limonade Bio LINESS, bouteille en verre de 75cl ",3.16
"Limonade LINESS, 6x33cl ",1.52
"Orangeade artisanale bio LORINA, bouteille en plastique de 1,25cl ",2.0
"Limonade MIXMI, bouteille en verre de 1l ",2.05
"Limonade puma, bouteille de 1,5 litre ",3.28
"Limonade 1er prix, bouteille en verre de 1l ",0.75
"Tonic zero U PET, 1,50L ",0.85
"Tonic U PET, 1,50L ",1.99
"Tonic U, 6 bouteille de 33cl ",2.28
"SCHWEPPES, Indian Tonic slim can 6x33cl ",4.2
"SCHWEPPES, Indian tonic zéro slim can 6x33cl ",1.48
"Indian Tonic SCHWEPPES, 8x25cl ",
"Tonic Water FEVER TREE, 4x20cl ",2.15
"SCHWEPPES indian tonic, 4 bouteilles de 50cl ",1.8
"GINI Lemon, 6 canettes de 33cl ",1.22
"CANADA DRY Ginger Ale, 6x33cl ",0.8
"SCHWEPPES Indian Tonic, bouteille de 1,5l ",2.77
"SCHWEPPES Indian Tonic zero, 1,5l ",2.09
"GINI, bouteille de 1,5l ",1.75
"CANADA DRY, bouteille de 1,5l ",2.72
"SCHWEPPES Indian Tonic, 12 boîtes de 15cl ",2.15
"Boisson gazéifiée à l'extrait de citron et de citron vert avec sucreet édulcorant 1,5L ",0.8
"Soda saveur mojito U, 6 canettes de 33cl ",0.37
"SEVEN UP, boîte de 6x33cl ",0.69
"Boisson rafraîchissante au thé vert RIVELLA Vert, bouteille en plastique de 1l ",0.83
"SEVEN UP mojito free, bouteille de 1,5l ",0.83
"Limonade RIVELLA Original, 6 bouteilles de 50cl ",2.34
"SEVEN UP mojito, 6 boîtes de 33cl ",3.28
"Boisson rafraîchissante sans sucre RIVELLA Bleue, bouteille en plastique de 1l ",
"Zéro SEVEN UP, bouteille de 1,5l ",4.88
"SEVEN UP mojito bouteille de 1,5 litre ",4.6
"SEVEN UP, bouteille de 1,5l ",
"Boisson rafraîchissante RIVELLA Rouge, bouteille de 1l ",3.14
"SPRITE profitez-en pet 1,25 litre ",3.4
"Energy sans sucres COCA COLA, 25cl ",1.59
"Boisson énergisante Ripper MONSTER, canette de 50cl ",1.56
"Boisson énergisante mango loco MONSTER, 50cl ",1.5
"Boisson énergisante à la taurine blue moon goût de baies et menthe DARK DOG, bouteille de 1l ",2.59
"Boisson énergisante à la taurine DARK DOG, canette de 50cl ",1.75
"Energy DARK DOG, bouteille de 1l ",2.49
"Boisson énergisante MONSTER ENERGY, 4 boites de 50cl ",4.24
"Boisson énergisante regular RED BULL, 25cl ",1.1
"Boisson énergisante MONSTER ENERGY, boite de 50cl ",1.06
"Boisson énergisante RED BULL Tropical, 25cl ",1.4
