name,price
"Pâtes italiennes torciglioni n°1 U, 500g ",1.31
"Coudes rayés qualité supérieure U, sachet de 1kg ",1.12
"Pates torsade qualité supérieure U, paquet de 1kg ",0.87
"Coquillette cuisson rapide U, sachet de 500g ",0.5
"Spaghetti qualité supérieure U, sachet cello de 1kg ",0.72
"Macaroni qualité supérieure U, sachet de 1kg ",0.8
"Coudes rayés qualité supérieure U, paquet cello de 500g ",0.67
"Torsade cuisson rapide U, sachet de 500g ",0.49
"Macaroni qualité supérieure U, paquet cello de 500g ",
"Torsade qualité supérieure U, paquet cello de 500g ",0.48
"Coquillette qualité supérieure U, paquet cello de 500g ",0.41
"Spaghetti qualité supérieure U, paquet cello de 500g ",0.41
"Coquillettes qualité supérieure U, sachet de 1kg ",0.78
"Spaghettini n°3 BARILLA, 500g ",1.13
"Macaroni PANZANI, paquet de 500g ",0.75
"Spaghettoni n°7 BARILLA, 500g ",0.81
"Torti PANZANI, paquet de 500g ",0.74
Macaroni qualité supérieure BARILLA étui 500g ,0.9
"Coudes rayés PANZANI,paquet de 500g ",1.31
"Spaghetti PANZANI, paquet de 500g ",1.12
"Spaghetti n°5 BARILLA, 1kg ",0.87
"Torsades BARILLA, étui de 500g ",0.5
"Spaghetti n°5 qualité supérieure BARILLA, étui de 500g ",0.72
"Penne rigate n°66 RUMMO, sachet de 500g ",0.8
"Fusilli PANZANI, 500g ",0.67
"Tagliatelles n°16 BARILLA,boîte de 500g ",0.49
"Spaghetti n°12 DE CECCO, paquet de 500g ",
"Pipe rigate BARILLA, boîte de 500g ",0.48
"Coquillettes cuisson rapide PANZANI, 500g ",0.41
"Mini pipe rigate Piccolini BARILLA, 500g ",0.41
"Mini farfalle piccolini BARILLA, paquet de 500g ",0.78
"Mini penne rigate piccolini BARILLA, paquet de 500g ",1.13
"Penne Rigate qualité supérieure U, sachet de 1kg ",0.75
"Farfalle qualité supérieure cello U, 500g ",0.81
"Penne qualité supérieure cello U, 500g ",0.74
"Capellini qualité supérieure U, sachet de 500g ",0.9
Capellini Numéro 1 BARILLA étui 500g ,0.91
"Farfalline BARILLA, 500g ",0.73
"Pâtes fantaisie Capellini PANZANI, sachet de 500g ",
"Fettuccine qualité pâte fraîche PANZANI, sachet 400g ",0.83
"Fusilli BARILLA, étui de 500g ",0.8
"Penne rigate BARILLA, 1kg ",1.7
"Orecchiette La Collezione BARILLA, 500g ",1.03
"Pâtes linguine n°13 RUMMO, sachet de 500g ",
"Fusilli n°34 DE CECCO, 500g ",1.52
"Linguine n°7 DE CECCO, paquet de 500g ",0.85
"Penne Rigate BARILLA, paquet de 500g ",1.0
"Pâtes créatives linguine PANZANI, sachet de 500g ",
"Crozets nature ALIPNA SAVOIE, 400g ",
"Pâtes fantaisie Farfalle PANZANI, sachet de 500g ",
"Tagliatelle qualité pâte fraîche PANZANI, sachet de 400g ",0.99
"Penne rigate sans gluten BARILLA, boite de 400g ",0.63
"Pâtes fantaisies Penne Rigate PANZANI, sachet de 500g ",0.6
"Linguine La Collezione BARILLA, 500g ",
"Pâtes Tofarelle academia BARILLA, 500g ",0.83
"Penne Rigate n°41 DE CECCO, paquet de 500g ",
Farfalle qualité supérieure BARILLA paquet 500g ,0.82
"Pâtes fantaisies Serpentini PANZANI, sachet de 500g ",1.43
"Coquillettes IGP d'Alsace aux oeufs U, sachet de 250g ",0.96
"Torsades IGP d'Alsace aux oeufs U, sachet de 250g ",
"Spaghetti aux oeufs IGP d'Alsace U, sachet de 250g ",
"Papillons aux oeufs IGP d'Alsace U, sachet de 250g ",1.7
"Pâtes aux oeufs macaroni IGP d'Alsace U, sachet de 250g ",1.47
"Penne aux oeufs rigate IGP d'Alsace U, sachet de 250g ",1.61
"Macaronis coupés IGP VALFLEURI, paquet de 250g ",0.83
"Spirales aux oeufs GRAND'MERE, sachet de 250g ",
"Torsades BIO sans gluten GRAND'MERE, sachet de 250g ",2.58
"Nids n°4 GRAND'MERE, sachet de 250g ",0.79
"Papillons GRAND'MERE, sachet de 250g ",1.4
"Penne IGP VALFLEURI, paquet de 250g ",1.67
"Petits coudes aux oeufs GRAND'MERE, sachet de 250g ",0.79
"Lasagnettes IGP GRAND'MERE, paquet de 250g ",0.96
"Spaghetti BIO sans gluten GRAND'MERE, sachet de 250g ",1.91
"Coquillette d'Alsace aux oeufs IGP VALFLEURI, paquet de 250g ",1.15
"Torsades GRAND'MERE, sachet de 250g ",1.05
"Macaronis longs aux oeufs GRAND'MERE, sachet de 250g ",1.07
"Spaghetti d'Alsace aux oeufs GRAND'MERE, paquet de 250g ",1.05
"Nids d'Alsace n°2 GRAND'MERE, sachet de 250g ",0.95
"Spaghetti IGP VALFLEURI, paquet de 250g ",1.15
"Coquillettes d'Alsace aux oeufs GRAND'MERE, sachet de 250g ",1.05
"Pépinettes IGP GRAND'MERE, sachet de 250g ",1.08
"Penne BIO sans gluten GRAND'MERE, sachet de 250g ",2.1
"Torsades IGP VALFLEURI, paquet de 250g ",1.19
"Penne aux oeufs GRAND'MERE, sachet de 250g ",1.06
"Papillons IGP VALFLEURI, paquet de 250g ",1.17
"Pâtes aux oeufs Späetzle IGP d'Alsace U, sachet de 250g ",1.01
"Nuddle laminées à l'ancienne cuisson 2min VALFLEURI, paquet de 500g ",2.17
"Spaetzle GRAND'MERE, sachet de 250g ",1.05
"Nids cuisson 2mm IGP VALFLEURI, paquet de 250g ",1.18
"Nuddle laminées à l'ancienne cuisson 5min VALFLEURI, paquet de 500g ",2.26
"Lasagnes qualité supérieure U, boîte de 500g ",
"Lasagnes PANZANI, Spécialités, étui de 500g ",
"Lasagnes à garnir aux oeufs La Collezione BARILLA, étui de 500g ",
"Tortellini jambon fromage La Collezione BARILLA, 250g ",
"Pâtes Conchiglie 5 couleurs U SAVEURS, sachet de 500g ",1.71
"Penne de lentilles corail BARILLA, paquet de 250g ",
"Torsades complètes U BIO, paquet de 500g ",1.11
"Torsades au blé complet U, sachet de 500g ",
"Spaghetti bio  U, paquet de  500g ",1.15
"Farfalles U BIO, paquet de 500g ",1.32
"Pennes complètes U BIO, boîte en carton de 500g ",1.01
"Spaghetti bio BARILLA, 500g ",
"Pennette rigatte au blé complet Intégrali BARILLA, 500g ",1.15
"Coquillettes bio BARILLA, 500g ",
"Penne rigate bio BARILLA, 500g ",
"Coquillettes au blé complet Intégrali BARILLA, 500g ",
"Fusilli bio BARILLA, étui de 500g ",
Spaghetti au blé complet Intégrali BARILLA étui 500g ,
"Vermicelle qualité supérieure U, sachet de 500g ",
"Pates cheveux d'ange IGP d'Alsace aux oeufs U, sachet 250g ",
"Vermicelles PANZANI, 500g ",
"Pâtes Alphabet aux oeufs GRAND'MERE, 250g ",
"Riz 10min étuvé LUSTUCRU, étui de 900g ",1.71
"Riz UNCLE BEN'S, 1kg ",
"Riz 10min cuisson rapide étuvé LUSTUCRU, 5 sachets cuisson soit 450g ",1.11
"Riz long spécial risotto DONATI, 1kg ",
"Riz long pigino, 1kg ",1.15
"Riz long arborio U, étui de 500g ",1.32
"Riz basmati origine penjab U, 1kg ",1.01
"Riz long thaï U, paquet aluminisé de 500g ",
"Riz long basmati U, paquet aluminisé de 500g ",1.15
"Riz long Basmati U, 1kg ",
"Mélange de riz basmati et sauvage 15 minutes U, étui de 500g ",
"Riz basmati du Penjab TAUREAU AILE, étui de 1kg ",
"Riz thaï du plateau de l'is-an TAUREAU AILE, paquet de 1kg ",
"Riz long IGP méditerranée TAUREAU AILE, étui de 1kg ",
"Riz thaï du plateau de l'is-an TAUREAU AILE, étui de 500g ",0.5
"Riz pour risotto crémeux & savoureux 15-18mn TAUREAU AILE, 500g ",1.11
"Risotto pronto aux cèpes RISO GALLO, boîte 210g ",
"Riz pour risotto gran RISO GALLO, boîte de 500g ",1.08
"Le riz parfumé le délicat 11 minutes TAUREAU AILE, paquet 500g ",1.72
"Riz basmati UNCLE BEN'S, 4 sachet cuisson, 500g ",
"Riz long étuvé U BIO, boîte de 500g ",
"Riz long semi-complet étuvé 10 minutes U BIO, paquet de 500g ",2.52
"Riz thaï Bio U, 500g ",0.79
"Trio de riz U BIO, boîte de 500g ",1.28
"Riz thaï bio TAUREAU AILE, sachet de 500g ",2.71
"Chips paysanne nature U, paquet de 150g ",1.24
"Chips à l'ancienne saveur moutarde U, paquet de 135g ",0.95
"Chips vitelottes U SAVEURS, sachet de 125g ",1.69
"Chips de légumes U SAVEURS, paquet de 100g ",1.94
"Chips nature U, 1 sachet 150g ",3.86
"Chips ondulée U, sachet de 150g ",
"Chips à l'ancienne nature U, 6 sachets de 30g ",1.51
"Chips à l'ancienne nature U, sachet de 150g ",2.13
"Chips nature multipack U, 6x30g easypack ",1.74
"Chips ondulées easy U, 6x30g ",1.91
"Chips ondulées U BIO, sachet de 125g ",2.33
"Chips nature bio U BIO, sachet de 125g ",1.84
"Chips saveur poulet thym roti LAY'S , sachet de 130g ",
"Chips saveur barbecue LAY'S, sachet de 130g ",
"Chips paysannes nature LAY'S, 6x27, 5g ",
"Chips finement salées LAY'S, 6x25g ",1.84
"Chips la classique nature VICO, multipack 6x27, 5g ",2.4
"Chips saveur barbecue LAY'S, sachet de 240g ",
"Chips vinaigre balsamique & oignon kettle cooked VICO, 120g ",0.97
"Chips saveur spicy LAY'S, sachet de 130g ",1.18
"Chips extra craquantes nature pomme de terre salées ondulées VICO, 135g ",
"Chips cuites au four LAY'S, 130g ",
"Chips extra-craquantes nature multipack VICO, 6 sachets de 30g ",0.81
"Chips paysannes LAY'S, sachet de 300g ",0.81
"Chips recette méditerranéenne aux herbes de Provence LAY'S, sachet de120g ",
"Chips saveur fromage LAY'S, 130g ",1.09
"Chips de pommes de terre ondulées saveur fromage BRET'S, sachet de 125g ",1.23
"Chips paysannes au sel de Guérande BRET'S, sachet de 250g ",
"Chips à l'ancienne nature LAY'S, paquet de 150g ",1.14
"Chips finement salées LAY'S, 300g ",
"Chips saveur sel & vinaigre, sachet de 130g ",1.42
"Chips paysannes LAY'S, 150g ",1.1
"Chips la classique nature VICO, 270g ",1.8
"Chips ondulées au vinaigre BRET'S, sachet de 125g ",1.27
"Chips nature la généreuse BRET'S, sachet de 125g ",1.47
"Chips recette méditerranéenne au sel LAY'S, sachet de 130g ",
"Chips extra craquantes nature VICO, 270g ",1.8
"Chips de pomme de terre et au sel de mer kettle cooked VICO, sachet de120g ",
"Chips goût poulet braisé BRET'S, paquet de 125g ",1.11
"Chips sel LAY'S, 150g ",1.21
"Chips classique salée VICO, sachet de 135g ",1.02
"Chips à l'ancienne LAY'S, sachet de 300g ",2.13
"Chips à l'ancienne LAY'S, paquet de 6x27,5g ",1.29
"Chips super craquante saveur chèvre piment d'Espelette BRET'S, paquetde 125g ",
"Chips la gourmande VICO, 120g ",1.23
"Chips à l'ancienne au sel de Guérande BRET'S, 250g ",1.94
"Chips la gourmande VICO, multipack 6x30g ",
"Chips à l'ancienne au sel fin VICO, 6 sachets de 30g ",1.76
"Purée nature U, boîte de 500g ",1.27
"Puree nature U BIO, 2 boîtes de 125g ",1.91
"Purée à l'ancienne crème et pointe de noix de muscade MOUSLINE, 4x125g ",2.66
"MOUSLINE, produit nature, 3x65g soit 195g ",1.58
"Purée nature Maggi MOUSLINE, 4 étuis de 130g, 520g ",2.02
"Purée nature bio MOUSLINE, 2x100g, soit 200g ",2.81
"Riz basmati nature micro-ondable 2 minutes U, sachet de 250g ",0.83
"Riz micro ondable 2mn basmati UNCLE BEN'S, pochon de 250g ",1.44
"Riz à la méditerranéenne 2min. bio UNCLE BEN'S, pochon 240g ",2.12
