name,price
"Riz long précuit 2mn UNCLE BEN'S, pochon de 250g ",1.66
"Riz basmati nature micro-ondable 2 minutes U, sachet de 250g ",1.47
"Riz complet méditerranéenne 2min. UNCLE BEN'S micro ondable, 250g ",1.1
"Riz micro ondable 2mn basmati UNCLE BEN'S, pochon de 250g ",1.27
"Riz à la méditerranéenne 2min. bio UNCLE BEN'S, pochon 240g ",1.48
"Riz express 2mn aux champignons UNCLE BEN'S, pochon de 250g ",1.9
"Riz micro ondable 2mn saveur méditerranéenne UNCLE BEN'S, pochon de 250g ",1.22
"Riz express 2mn façon paëlla UNCLE BEN'S, pochon de 250g ",0.83
"Riz express 2mn tomate&huile d'olive UNCLE BEN'S, pochon de 250g ",2.14
"Riz et Lentilles aux carottes 2min UNCLE BENS, micro-ondable de 220g ",1.09
"Riz basmati 2min. bio UNCLE BEN'S, pochon 240g ",1.94
"Riz micro ondable 2mn cantonais UNCLE BEN'S, pochon de 250g ",1.27
"Riz express 2mn citron&romarin UNCLE BEN'S, pochon de 250g ",1.91
"Coquillette nature micro-ondable 2 minutes U, paquet de 200g ",2.66
