name,price
"Tagliatelles Fantaisie PANZANI, paquet de 500g ",1.22
"Farfalle qualité pâte fraîche PANZANI, sachet 400g ",
"Pâtes fantaisies Serpentini PANZANI, sachet de 500g ",0.78
Farfalle qualité supérieure BARILLA paquet 500g ,
"Pâtes aux oeufs macaroni IGP d'Alsace U, sachet de 250g ",1.05
"Petits nids IGP d'Alsace aux oeufs U, sachet de 250g ",0.9
"Tagliatelles IGP d'Alsace aux oeufs U, sachet de 250g ",1.05
"Spaghetti aux oeufs IGP d'Alsace U, sachet de 250g ",0.66
"Torsades IGP d'Alsace aux oeufs U, sachet de 250g ",0.86
"Penne aux oeufs rigate IGP d'Alsace U, sachet de 250g ",0.67
"Coquillettes IGP d'Alsace aux oeufs U, sachet de 250g ",1.05
"Petits coudes aux oeufs GRAND'MERE, sachet de 250g ",
"Macaroni coupés IGP GRAND'MERE, sachet de 250g ",1.08
"Papillons GRAND'MERE, sachet de 250g ",1.08
"Coquillettes cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",
"Torsades BIO sans gluten GRAND'MERE, sachet de 250g ",0.94
"Nids n°4 GRAND'MERE, sachet de 250g ",2.66
"Torsades GRAND'MERE, sachet de 250g ",
"Pâtes linguine 7 oeufs frais GRAND'MERE, paquet de 500g ",1.22
"Spaghetti d'Alsace aux oeufs GRAND'MERE, paquet de 250g ",
"Lasagnettes IGP GRAND'MERE, paquet de 250g ",0.78
"Spaghetti BIO sans gluten GRAND'MERE, sachet de 250g ",
"Macaronis longs aux oeufs GRAND'MERE, sachet de 250g ",1.05
"Pâtes d'Alsace Nids n°4 IGP GRAND'MERE, sachet de 500g ",0.9
"Coquillettes d'Alsace aux oeufs GRAND'MERE, sachet de 250g ",1.05
"Nids d'Alsace n°2 GRAND'MERE, sachet de 250g ",0.66
"Pappardelles IGP GRAND'MERE, sachet de 500g ",0.86
"Pâtes lanterne 7 oeufs frais GRAND'MERE, paquet de 250g ",0.67
"Spirales aux oeufs GRAND'MERE, sachet de 250g ",1.05
"Coquilles d'Alsace aux oeufs GRAND'MERE, sachet de 250g ",
"Torsades cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",1.08
"Nouilles bouclées cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",1.08
"Knepfle aux oeufs GRAND'MERE, sachet de 500g ",
"Spaghetti longs aux oeufs LUSTUCRU, paquet de 250g ",
"Penne BIO sans gluten GRAND'MERE, sachet de 250g ",0.95
"Macaroni cuisson rapide 3 minutes GRAND'MERE, sachet de 250g ",1.19
"Pépinettes IGP GRAND'MERE, sachet de 250g ",2.13
"Späetzles LA COLOMBE, sachet de 250g ",1.06
"Pâtes d'Alsace Nids 10mm pâtes IGP 7 oeufs frais GRAND MERE, paquet de250g ",1.11
"Pâtes linguine 7 oeufs frais GRAND'MERE,  paquet de 250g ",2.11
"Torsettes aux oeufs LUSTUCRU, paquet de 250g ",
"Océane aux oeufs GRAND'MERE, sachet de 250g ",2.05
"Penne aux oeufs GRAND'MERE, sachet de 250g ",1.08
"Coquillettes aux oeufs LUSTUCRU, 250g ",1.08
"Spaghettis d'Alsace LA COLOMBE, sachet de 250g ",2.1
"Torsades aux oeufs LA COLOMBE, sachet de 250g ",1.08
"Pâtes aux oeufs Späetzle IGP d'Alsace U, sachet de 250g ",1.09
"Mini-torsades IGP pâtes d'Alsace 7 oeufs frais GRAND'MERE, sachet de 250g ",
"Tagliatelles aux oeufs La Collezione BARILLA, 500g ",
"Spaetzle GRAND'MERE, sachet de 250g ",
"Mini coquillettes GRAND'MERE, sachet de 250g ",2.05
"Mini penne IGP d'Alsace GRAND'MERE, sachet de 250g ",0.94
"Späetzle GRAND'MERE, sachet de 500g ",
"Mini coques aux oeufs GRAND'MERE, sachet de 250g ",1.23
"Pâtes mini avions GRAND'MERE, sachet de 250g ",1.08
"Nouilles bouclées aux oeufs GRAND'MERE, sachet de 250g ",
"Nids aux oeufs 4mm LA COLOMBE, sachet de 250g ",1.08
"Lasagnes qualité supérieure U, boîte de 500g ",1.08
"Cannelloni à garnir PANZANI, 250g ",0.94
"Cannelonis à garnir BARILLA, 250g ",1.08
"Lasagnes PANZANI, Spécialités, étui de 500g ",1.08
"Lasagnes à garnir aux oeufs La Collezione BARILLA, étui de 500g ",0.8
"Tortellini jambon fromage La Collezione BARILLA, 250g ",0.99
"Tortellini au fromage La Collezione BARILLA, 250g ",0.99
"Pâtes Conchiglie 5 couleurs U SAVEURS, sachet de 500g ",1.05
"Torsades aux oeufs trois couleurs U, sachet de 250g ",1.11
"Casarecce pois chiches BARILLA, paquet de 250g ",
