name,price
"Chips recette méditerranéenne au sel LAY'S, sachet de 130g ",0.9
"Chips de pomme de terre et au sel de mer kettle cooked VICO, sachet de120g ",
"Chips goût poulet braisé BRET'S, paquet de 125g ",1.51
"Chips sel LAY'S, 150g ",1.61
"Chips classique salée VICO, sachet de 135g ",1.28
"Chips à l'ancienne LAY'S, sachet de 300g ",0.83
"Chips à l'ancienne LAY'S, paquet de 6x27,5g ",
"Chips super craquante saveur chèvre piment d'Espelette BRET'S, paquetde 125g ",2.14
"Chips à l'ancienne au sel de Guérande BRET'S, 250g ",1.09
"Purée nature U, boîte de 500g ",
"Puree nature U BIO, 2 boîtes de 125g ",1.84
"Purée à l'ancienne crème et pointe de noix de muscade MOUSLINE, 4x125g ",1.08
"Purée de pomme de terre en flocons crème et noix de muscade MOUSLINE,3x65g, 195g ",1.97
"MOUSLINE, produit nature, 3x65g soit 195g ",1.42
"Purée nature Maggi MOUSLINE, 4 étuis de 130g, 520g ",1.1
"Purée nature bio MOUSLINE, 2x100g, soit 200g ",1.8
"Riz long précuit 2mn UNCLE BEN'S, pochon de 250g ",1.27
"Riz basmati nature micro-ondable 2 minutes U, sachet de 250g ",1.47
"Riz complet méditerranéenne 2min. UNCLE BEN'S micro ondable, 250g ",1.66
"Riz micro ondable 2mn basmati UNCLE BEN'S, pochon de 250g ",1.48
"Riz à la méditerranéenne 2min. bio UNCLE BEN'S, pochon 240g ",1.11
"Riz express 2mn tomate&huile d'olive UNCLE BEN'S, pochon de 250g ",1.21
"Riz et Lentilles aux carottes 2min UNCLE BENS, micro-ondable de 220g ",1.02
"Riz micro ondable 2mn cantonais UNCLE BEN'S, pochon de 250g ",2.13
"Riz basmati 2min. bio UNCLE BEN'S, pochon 240g ",1.29
"Riz micro ondable 2mn saveur méditerranéenne UNCLE BEN'S, pochon de 250g ",1.17
"Riz express 2mn façon paëlla UNCLE BEN'S, pochon de 250g ",1.94
"Riz express 2mn citron&romarin UNCLE BEN'S, pochon de 250g ",1.27
"Riz express 2mn aux champignons UNCLE BEN'S, pochon de 250g ",
"Coquillette nature micro-ondable 2 minutes U, paquet de 200g ",2.66
"Pâtes banzaï noodle saveur poulet épicé LUSTUCRU, cup de 60g ",1.78
"Pâtes banzai noodle saveur curry LUSTUCRU, cup de 60g ",1.58
"Pâtes banzai noodle saveur poulet LUSTUCRU, cup de 60g ",
